customer_id,first_name,last_name,email,phone,age,gender,country,state,city,registration_date,customer_segment,total_orders,total_spent,is_active
1342,First_1342,Last_1342,customer_1342@example.com,+1-431-140-7662,33,Other,United Kingdom,,City_81,2024-08-18,Silver,3,205.01,True
1343,First_1343,Last_1343,customer_1343@example.com,+1-672-612-7671,79,M,Sweden,,City_98,2025-04-24,Silver,5,659.97,True
1344,First_1344,Last_1344,customer_1344@example.com,+1-213-350-7181,75,M,United States,PA,City_27,2022-10-20,Gold,30,1980.76,True
1345,First_1345,Last_1345,customer_1345@example.com,+1-576-724-6665,34,Other,Canada,,City_77,2022-12-15,Bronze,5,1330.07,True
1346,First_1346,Last_1346,customer_1346@example.com,+1-311-652-5788,22,F,Sweden,,City_10,2025-06-02,Gold,8,2226.45,True
1347,First_1347,Last_1347,customer_1347@example.com,+1-940-261-4532,51,F,Australia,,City_4,2023-07-08,Silver,5,805.22,True
1348,First_1348,Last_1348,customer_1348@example.com,+1-237-812-5816,27,M,France,,City_58,2022-11-28,Bronze,2,95.14,True
1349,First_1349,Last_1349,customer_1349@example.com,+1-638-545-1759,78,Other,United States,VA,City_81,2023-06-17,Bronze,5,510.19,True
1350,First_1350,Last_1350,customer_1350@example.com,+1-243-297-1907,25,Other,Germany,,City_55,2025-03-16,Silver,0,0.0,True
1351,First_1351,Last_1351,customer_1351@example.com,+1-666-174-6249,41,F,Spain,,City_78,2024-08-08,Bronze,8,203.18,True
1352,First_1352,Last_1352,customer_1352@example.com,+1-387-546-2782,24,M,France,,City_33,2024-07-20,Gold,2,950.33,True
1353,First_1353,Last_1353,customer_1353@example.com,+1-241-218-4966,45,Other,Germany,,City_80,2023-01-09,Bronze,3,331.74,True
1354,First_1354,Last_1354,customer_1354@example.com,+1-763-854-9660,68,Other,Italy,,City_100,2025-09-18,Bronze,2,379.19,True
1355,First_1355,Last_1355,customer_1355@example.com,+1-883-479-8397,31,M,Australia,,City_79,2025-06-26,Silver,0,0.0,True
1356,First_1356,Last_1356,customer_1356@example.com,+1-787-286-1258,56,M,Netherlands,,City_48,2025-08-23,Platinum,3,128.52,True
1357,First_1357,Last_1357,customer_1357@example.com,+1-985-739-7158,34,Other,Germany,,City_52,2023-03-16,Silver,5,1338.98,True
1358,First_1358,Last_1358,customer_1358@example.com,+1-667-191-9555,71,Other,Sweden,,City_98,2024-01-30,Silver,5,1538.23,True
1359,First_1359,Last_1359,customer_1359@example.com,+1-517-683-4185,55,F,Sweden,,City_32,2023-09-10,Bronze,3,362.23,True
1360,First_1360,Last_1360,customer_1360@example.com,+1-256-517-1376,24,M,France,,City_38,2024-09-04,Silver,5,849.57,True
1361,First_1361,Last_1361,customer_1361@example.com,+1-967-321-6070,27,F,United Kingdom,,City_59,2023-02-03,Silver,20,543.14,True
1362,First_1362,Last_1362,customer_1362@example.com,+1-732-241-1286,51,Other,France,,City_42,2024-06-18,Silver,3,432.36,True
1363,First_1363,Last_1363,customer_1363@example.com,+1-824-544-6592,70,M,Australia,,City_53,2024-02-23,Gold,1,70.95,True
1364,First_1364,Last_1364,customer_1364@example.com,+1-786-487-6647,55,F,Netherlands,,City_87,2023-06-20,Bronze,5,269.4,True
1365,First_1365,Last_1365,customer_1365@example.com,+1-902-249-4117,77,M,United States,MO,City_62,2025-05-02,Gold,0,0.0,True
1366,First_1366,Last_1366,customer_1366@example.com,+1-801-915-6091,54,F,United Kingdom,,City_33,2023-12-26,Gold,5,788.76,True
1367,First_1367,Last_1367,customer_1367@example.com,+1-883-972-9419,58,M,United States,PA,City_62,2024-03-21,Silver,0,0.0,True
1368,First_1368,Last_1368,customer_1368@example.com,+1-283-784-4167,76,F,United Kingdom,,City_8,2023-07-21,Bronze,20,3068.55,True
1369,First_1369,Last_1369,customer_1369@example.com,+1-821-174-6265,70,M,United States,TX,City_49,2023-11-13,Silver,3,347.06,True
1370,First_1370,Last_1370,customer_1370@example.com,+1-251-847-7035,67,M,Netherlands,,City_26,2023-06-16,Gold,12,3363.08,True
1371,First_1371,Last_1371,customer_1371@example.com,+1-659-243-7606,35,M,Italy,,City_57,2024-03-04,Bronze,2,155.08,True
1372,First_1372,Last_1372,customer_1372@example.com,+1-942-740-8768,60,M,Sweden,,City_18,2023-06-08,Bronze,3,160.07,True
1373,First_1373,Last_1373,customer_1373@example.com,+1-996-369-1372,80,M,Sweden,,City_90,2025-06-23,Gold,0,0.0,True
1374,First_1374,Last_1374,customer_1374@example.com,+1-335-421-6863,61,Other,Canada,,City_9,2022-10-21,Platinum,1,179.73,True
1375,First_1375,Last_1375,customer_1375@example.com,+1-368-794-2665,30,F,Spain,,City_14,2024-10-13,Bronze,12,2209.53,True
1376,First_1376,Last_1376,customer_1376@example.com,+1-335-578-9122,18,F,United Kingdom,,City_29,2024-10-29,Silver,1,206.24,True
1377,First_1377,Last_1377,customer_1377@example.com,+1-806-150-3763,42,M,France,,City_28,2023-10-23,Bronze,8,1776.51,True
1378,First_1378,Last_1378,customer_1378@example.com,+1-254-342-8401,21,M,Spain,,City_38,2023-12-07,Silver,20,1085.08,True
1379,First_1379,Last_1379,customer_1379@example.com,+1-391-176-1229,71,M,Spain,,City_61,2024-05-04,Silver,12,2398.11,True
1380,First_1380,Last_1380,customer_1380@example.com,+1-629-275-9947,74,F,Sweden,,City_69,2025-03-24,Gold,1,87.69,True
1381,First_1381,Last_1381,customer_1381@example.com,+1-752-348-2883,68,Other,Sweden,,City_57,2022-12-27,Bronze,2,984.42,True
1382,First_1382,Last_1382,customer_1382@example.com,+1-223-604-9922,52,Other,Australia,,City_53,2024-10-01,Bronze,1,377.45,True
1383,First_1383,Last_1383,customer_1383@example.com,+1-708-341-7636,43,Other,United Kingdom,,City_59,2023-05-05,Bronze,0,0.0,True
1384,First_1384,Last_1384,customer_1384@example.com,+1-384-329-6722,73,M,Australia,,City_98,2024-12-02,Bronze,3,151.44,True
1385,First_1385,Last_1385,customer_1385@example.com,+1-471-514-3463,23,F,Australia,,City_2,2024-11-06,Silver,3,530.98,True
1386,First_1386,Last_1386,customer_1386@example.com,+1-440-540-9877,59,M,United Kingdom,,City_74,2022-10-24,Bronze,3,649.48,True
1387,First_1387,Last_1387,customer_1387@example.com,+1-643-836-5108,78,M,Germany,,City_5,2025-08-26,Gold,5,497.44,True
1388,First_1388,Last_1388,customer_1388@example.com,+1-862-186-5645,59,M,Canada,,City_78,2024-02-09,Bronze,5,1028.59,True
1389,First_1389,Last_1389,customer_1389@example.com,+1-987-772-4059,47,M,Italy,,City_12,2022-11-24,Bronze,1,154.67,False
1390,First_1390,Last_1390,customer_1390@example.com,+1-704-493-9879,42,M,Sweden,,City_9,2024-03-15,Silver,5,914.57,True
1391,First_1391,Last_1391,customer_1391@example.com,+1-858-644-6214,50,F,Germany,,City_17,2023-04-19,Bronze,3,591.62,True
1392,First_1392,Last_1392,customer_1392@example.com,+1-230-779-6904,43,Other,Germany,,City_88,2025-09-27,Silver,1,37.36,True
1393,First_1393,Last_1393,customer_1393@example.com,+1-486-654-3882,42,Other,Sweden,,City_43,2023-07-22,Silver,3,81.65,True
1394,First_1394,Last_1394,customer_1394@example.com,+1-343-461-5819,72,F,Canada,,City_33,2023-10-28,Bronze,3,547.82,True
1395,First_1395,Last_1395,customer_1395@example.com,+1-399-659-2689,58,M,Netherlands,,City_95,2024-05-11,Silver,2,310.0,True
1396,First_1396,Last_1396,customer_1396@example.com,+1-613-703-4631,34,M,Australia,,City_24,2024-10-27,Silver,2,158.61,True
1397,First_1397,Last_1397,customer_1397@example.com,+1-574-126-9022,39,Other,Sweden,,City_88,2024-06-30,Bronze,1,229.84,True
1398,First_1398,Last_1398,customer_1398@example.com,+1-467-329-1124,78,Other,Australia,,City_3,2023-07-30,Silver,5,2028.82,True
1399,First_1399,Last_1399,customer_1399@example.com,+1-921-441-4866,74,Other,Netherlands,,City_74,2025-01-26,Bronze,8,626.92,True
1400,First_1400,Last_1400,customer_1400@example.com,+1-535-307-2756,23,F,France,,City_51,2025-07-13,Bronze,2,359.31,True
1401,First_1401,Last_1401,customer_1401@example.com,+1-636-558-6198,41,Other,France,,City_54,2024-10-08,Bronze,8,1693.31,False
1402,First_1402,Last_1402,customer_1402@example.com,+1-667-492-9670,62,Other,United Kingdom,,City_37,2024-11-26,Platinum,5,147.83,True
1403,First_1403,Last_1403,customer_1403@example.com,+1-206-378-6914,62,Other,Netherlands,,City_61,2025-01-22,Silver,3,1529.55,True
1404,First_1404,Last_1404,customer_1404@example.com,+1-994-538-7817,51,Other,Australia,,City_52,2022-11-10,Bronze,1,133.19,True
1405,First_1405,Last_1405,customer_1405@example.com,+1-371-241-9072,73,Other,Netherlands,,City_54,2023-12-04,Silver,2,349.81,True
1406,First_1406,Last_1406,customer_1406@example.com,+1-524-906-5719,39,Other,Canada,,City_70,2022-11-19,Silver,5,833.85,True
1407,First_1407,Last_1407,customer_1407@example.com,+1-206-140-1702,37,Other,United Kingdom,,City_11,2025-01-08,Gold,2,267.35,True
1408,First_1408,Last_1408,customer_1408@example.com,+1-318-918-6340,41,Other,France,,City_76,2024-01-09,Silver,1,622.92,True
1409,First_1409,Last_1409,customer_1409@example.com,+1-955-286-2644,31,M,Australia,,City_44,2025-05-10,Bronze,3,822.78,True
1410,First_1410,Last_1410,customer_1410@example.com,+1-427-533-8356,72,Other,Netherlands,,City_79,2024-02-24,Bronze,3,599.42,True
1411,First_1411,Last_1411,customer_1411@example.com,+1-920-271-7042,64,F,Spain,,City_20,2023-04-09,Silver,1,534.7,True
1412,First_1412,Last_1412,customer_1412@example.com,+1-264-229-4279,51,M,Germany,,City_91,2025-05-09,Silver,8,2901.02,True
1413,First_1413,Last_1413,customer_1413@example.com,+1-408-834-8588,58,F,Sweden,,City_12,2025-09-14,Bronze,5,820.9,True
1414,First_1414,Last_1414,customer_1414@example.com,+1-558-591-8606,28,F,Spain,,City_67,2022-10-04,Silver,5,411.68,True
1415,First_1415,Last_1415,customer_1415@example.com,+1-345-733-2478,53,Other,Canada,,City_62,2023-09-16,Bronze,1,236.02,True
1416,First_1416,Last_1416,customer_1416@example.com,+1-650-223-8680,42,Other,Netherlands,,City_31,2023-03-15,Silver,2,448.48,True
1417,First_1417,Last_1417,customer_1417@example.com,+1-780-729-4507,61,M,France,,City_57,2023-03-07,Silver,5,404.5,True
1418,First_1418,Last_1418,customer_1418@example.com,+1-763-247-4874,79,M,Spain,,City_42,2024-10-13,Silver,3,837.16,True
1419,First_1419,Last_1419,customer_1419@example.com,+1-473-527-3001,59,F,France,,City_74,2023-12-03,Gold,3,388.49,True
1420,First_1420,Last_1420,customer_1420@example.com,+1-791-930-9161,65,Other,Italy,,City_29,2023-02-23,Bronze,2,267.58,True
1421,First_1421,Last_1421,customer_1421@example.com,+1-256-439-5038,29,F,Sweden,,City_75,2025-02-02,Bronze,1,81.48,True
1422,First_1422,Last_1422,customer_1422@example.com,+1-731-348-3140,66,Other,Italy,,City_93,2023-02-12,Bronze,3,722.19,True
1423,First_1423,Last_1423,customer_1423@example.com,+1-245-371-9010,26,F,Spain,,City_94,2025-03-11,Silver,8,1788.09,True
1424,First_1424,Last_1424,customer_1424@example.com,+1-581-783-9426,51,Other,Netherlands,,City_73,2023-02-18,Bronze,5,1601.49,True
1425,First_1425,Last_1425,customer_1425@example.com,+1-241-306-1284,58,Other,Spain,,City_8,2024-06-01,Silver,12,5163.35,True
1426,First_1426,Last_1426,customer_1426@example.com,+1-295-123-3444,33,F,United Kingdom,,City_74,2024-01-19,Gold,3,279.27,True
1427,First_1427,Last_1427,customer_1427@example.com,+1-510-303-8831,67,Other,Sweden,,City_96,2024-10-21,Bronze,0,0.0,True
1428,First_1428,Last_1428,customer_1428@example.com,+1-823-217-3378,30,M,Sweden,,City_26,2022-11-16,Gold,3,944.06,True
1429,First_1429,Last_1429,customer_1429@example.com,+1-619-577-3287,64,M,United Kingdom,,City_27,2024-11-23,Bronze,8,6767.35,True
1430,First_1430,Last_1430,customer_1430@example.com,+1-232-557-3228,25,M,Spain,,City_52,2025-03-30,Bronze,12,393.71,True
1431,First_1431,Last_1431,customer_1431@example.com,+1-397-541-7230,66,F,France,,City_26,2022-10-11,Gold,5,471.98,True
1432,First_1432,Last_1432,customer_1432@example.com,+1-302-192-5660,60,M,Italy,,City_84,2025-09-01,Gold,8,3156.27,False
1433,First_1433,Last_1433,customer_1433@example.com,+1-217-960-4172,26,F,United States,MD,City_86,2022-10-20,Bronze,1,250.53,True
1434,First_1434,Last_1434,customer_1434@example.com,+1-932-782-6656,79,F,Spain,,City_9,2023-09-08,Gold,5,20.96,True
1435,First_1435,Last_1435,customer_1435@example.com,+1-567-662-6351,70,M,United Kingdom,,City_30,2022-12-17,Platinum,1,114.43,True
1436,First_1436,Last_1436,customer_1436@example.com,+1-960-897-3558,37,M,France,,City_4,2023-07-28,Bronze,0,0.0,False
1437,First_1437,Last_1437,customer_1437@example.com,+1-813-734-2007,45,M,Australia,,City_79,2025-06-10,Bronze,1,197.64,True
1438,First_1438,Last_1438,customer_1438@example.com,+1-362-947-1124,45,F,Sweden,,City_3,2025-04-07,Bronze,1,129.23,True
1439,First_1439,Last_1439,customer_1439@example.com,+1-986-755-8396,20,M,United States,FL,City_3,2024-02-22,Silver,12,1924.51,True
1440,First_1440,Last_1440,customer_1440@example.com,+1-376-352-5116,57,M,Australia,,City_57,2024-01-06,Silver,5,696.0,True
1441,First_1441,Last_1441,customer_1441@example.com,+1-260-887-2941,26,F,Italy,,City_56,2025-02-23,Bronze,0,0.0,True
1442,First_1442,Last_1442,customer_1442@example.com,+1-660-508-5524,25,M,France,,City_4,2022-11-10,Gold,5,815.46,True
1443,First_1443,Last_1443,customer_1443@example.com,+1-299-931-7000,49,M,Spain,,City_67,2025-03-28,Bronze,0,0.0,True
1444,First_1444,Last_1444,customer_1444@example.com,+1-673-829-4755,55,M,United Kingdom,,City_44,2024-11-29,Silver,3,538.07,True
1445,First_1445,Last_1445,customer_1445@example.com,+1-316-820-4220,70,F,Australia,,City_68,2025-06-23,Platinum,3,269.0,False
1446,First_1446,Last_1446,customer_1446@example.com,+1-230-309-2974,40,Other,Netherlands,,City_87,2024-09-21,Bronze,2,339.52,True
1447,First_1447,Last_1447,customer_1447@example.com,+1-603-547-3439,30,Other,France,,City_78,2023-11-15,Bronze,8,859.54,True
1448,First_1448,Last_1448,customer_1448@example.com,+1-258-372-7602,51,M,Germany,,City_90,2025-05-20,Gold,0,0.0,True
1449,First_1449,Last_1449,customer_1449@example.com,+1-882-578-3036,37,F,Sweden,,City_4,2025-03-07,Silver,5,183.97,True
1450,First_1450,Last_1450,customer_1450@example.com,+1-776-875-5416,19,Other,Canada,,City_75,2025-07-14,Bronze,5,1128.18,True
1451,First_1451,Last_1451,customer_1451@example.com,+1-825-723-9222,33,Other,United Kingdom,,City_41,2023-12-23,Silver,0,0.0,False
1452,First_1452,Last_1452,customer_1452@example.com,+1-804-549-2970,77,F,Sweden,,City_68,2022-12-16,Platinum,3,853.49,True
1453,First_1453,Last_1453,customer_1453@example.com,+1-493-150-8946,56,Other,Canada,,City_14,2023-08-08,Bronze,2,112.19,True
1454,First_1454,Last_1454,customer_1454@example.com,+1-885-705-5736,33,M,Germany,,City_98,2024-04-01,Bronze,1,362.54,True
1455,First_1455,Last_1455,customer_1455@example.com,+1-876-242-1431,57,F,United States,TX,City_92,2025-02-07,Gold,2,1287.88,True
1456,First_1456,Last_1456,customer_1456@example.com,+1-875-128-5251,50,F,Netherlands,,City_22,2025-06-16,Bronze,2,1046.56,True
1457,First_1457,Last_1457,customer_1457@example.com,+1-285-555-1367,33,F,Sweden,,City_74,2025-04-10,Silver,3,2144.92,True
1458,First_1458,Last_1458,customer_1458@example.com,+1-608-366-5982,58,Other,Canada,,City_85,2022-12-02,Silver,8,4383.48,True
1459,First_1459,Last_1459,customer_1459@example.com,+1-719-482-8170,66,M,Italy,,City_46,2024-11-03,Silver,5,502.86,True
1460,First_1460,Last_1460,customer_1460@example.com,+1-384-962-4095,21,M,Canada,,City_70,2024-10-10,Bronze,3,564.06,True
1461,First_1461,Last_1461,customer_1461@example.com,+1-476-910-3709,37,Other,Spain,,City_12,2025-04-07,Silver,5,999.27,True
1462,First_1462,Last_1462,customer_1462@example.com,+1-251-373-1706,53,Other,Germany,,City_60,2023-05-15,Silver,2,1078.82,True
1463,First_1463,Last_1463,customer_1463@example.com,+1-765-757-5065,63,M,Canada,,City_12,2024-06-16,Silver,2,283.08,True
1464,First_1464,Last_1464,customer_1464@example.com,+1-671-694-7523,61,Other,Netherlands,,City_72,2024-02-25,Bronze,5,706.69,True
1465,First_1465,Last_1465,customer_1465@example.com,+1-937-371-8033,74,Other,Spain,,City_90,2025-06-28,Silver,8,1195.2,False
1466,First_1466,Last_1466,customer_1466@example.com,+1-564-693-4983,37,M,United Kingdom,,City_57,2022-11-16,Bronze,3,171.13,True
1467,First_1467,Last_1467,customer_1467@example.com,+1-913-613-4734,35,Other,Netherlands,,City_17,2023-06-19,Bronze,20,2225.62,True
1468,First_1468,Last_1468,customer_1468@example.com,+1-269-535-1361,26,F,Spain,,City_62,2023-04-20,Bronze,30,6389.52,True
1469,First_1469,Last_1469,customer_1469@example.com,+1-454-466-3674,23,F,United Kingdom,,City_28,2025-05-22,Platinum,1,693.7,True
1470,First_1470,Last_1470,customer_1470@example.com,+1-296-510-6446,63,F,United Kingdom,,City_30,2024-08-06,Bronze,5,537.69,True
1471,First_1471,Last_1471,customer_1471@example.com,+1-639-425-1517,76,M,Australia,,City_36,2025-08-15,Silver,3,330.16,True
1472,First_1472,Last_1472,customer_1472@example.com,+1-973-858-8933,35,M,Sweden,,City_54,2024-02-14,Bronze,0,0.0,True
1473,First_1473,Last_1473,customer_1473@example.com,+1-759-654-1046,67,Other,Germany,,City_90,2025-05-18,Bronze,3,1141.97,True
1474,First_1474,Last_1474,customer_1474@example.com,+1-307-906-4710,71,Other,Germany,,City_13,2023-02-26,Bronze,2,327.06,True
1475,First_1475,Last_1475,customer_1475@example.com,+1-454-815-7485,76,F,Spain,,City_34,2024-09-15,Silver,3,655.76,True
1476,First_1476,Last_1476,customer_1476@example.com,+1-467-421-1807,37,Other,Spain,,City_73,2023-04-11,Bronze,8,421.6,True
1477,First_1477,Last_1477,customer_1477@example.com,+1-685-180-7921,64,Other,Germany,,City_8,2024-12-26,Gold,5,170.21,True
1478,First_1478,Last_1478,customer_1478@example.com,+1-620-826-3060,32,Other,Netherlands,,City_97,2025-05-25,Silver,8,737.17,True
1479,First_1479,Last_1479,customer_1479@example.com,+1-225-708-5933,38,F,Sweden,,City_8,2024-04-14,Bronze,0,0.0,True
1480,First_1480,Last_1480,customer_1480@example.com,+1-770-728-8125,51,Other,Canada,,City_23,2024-01-26,Bronze,12,1367.25,True
1481,First_1481,Last_1481,customer_1481@example.com,+1-229-684-8382,21,F,Spain,,City_34,2023-06-11,Bronze,8,1402.17,True
1482,First_1482,Last_1482,customer_1482@example.com,+1-578-364-7626,67,F,France,,City_25,2024-01-06,Silver,8,210.28,True
1483,First_1483,Last_1483,customer_1483@example.com,+1-542-718-6685,72,Other,Germany,,City_99,2025-01-04,Bronze,5,191.87,True
1484,First_1484,Last_1484,customer_1484@example.com,+1-980-917-8404,18,Other,Spain,,City_21,2025-06-11,Gold,1,74.18,True
1485,First_1485,Last_1485,customer_1485@example.com,+1-306-180-3897,62,Other,Italy,,City_40,2023-01-23,Bronze,5,1305.01,True
1486,First_1486,Last_1486,customer_1486@example.com,+1-978-649-1245,23,F,Netherlands,,City_33,2025-03-08,Silver,3,461.47,True
1487,First_1487,Last_1487,customer_1487@example.com,+1-791-709-6871,80,F,Italy,,City_92,2022-11-06,Bronze,3,265.49,True
1488,First_1488,Last_1488,customer_1488@example.com,+1-635-177-3412,77,F,Italy,,City_18,2025-09-01,Platinum,2,220.72,True
1489,First_1489,Last_1489,customer_1489@example.com,+1-554-813-7322,21,M,Netherlands,,City_33,2024-10-26,Bronze,5,952.02,True
1490,First_1490,Last_1490,customer_1490@example.com,+1-726-279-6075,21,F,Netherlands,,City_45,2022-10-04,Platinum,3,439.63,True
1491,First_1491,Last_1491,customer_1491@example.com,+1-678-446-3386,50,F,Canada,,City_47,2024-06-09,Silver,20,5759.61,True
1492,First_1492,Last_1492,customer_1492@example.com,+1-983-854-9048,25,M,France,,City_20,2025-04-24,Gold,30,3532.61,True
1493,First_1493,Last_1493,customer_1493@example.com,+1-370-601-3780,46,F,Spain,,City_98,2025-04-08,Bronze,5,1411.87,False
1494,First_1494,Last_1494,customer_1494@example.com,+1-821-902-7341,70,M,Italy,,City_46,2024-10-16,Silver,5,205.83,True
1495,First_1495,Last_1495,customer_1495@example.com,+1-473-739-4759,34,F,France,,City_5,2025-07-05,Bronze,30,6663.91,True
1496,First_1496,Last_1496,customer_1496@example.com,+1-605-551-8768,74,F,United States,NY,City_90,2024-06-15,Silver,5,1034.55,True
1497,First_1497,Last_1497,customer_1497@example.com,+1-568-367-5290,75,M,Spain,,City_45,2022-11-10,Platinum,2,215.0,True
1498,First_1498,Last_1498,customer_1498@example.com,+1-765-209-1255,31,Other,Australia,,City_89,2022-10-06,Bronze,3,286.45,True
